articolo_id;frase;localizzazione;grave
1098;L'incidente è avvenuto nelle prime ore della mattinata del 20 giugno Un pedone è stato investito da un'auto nelle prime ore della mattina del 20 giugno mentre si trovava in viale Mariotti a Parma.;1;1
1099;L'incidente si è verificato a mezzanotte e mezza: sul posto gli operatori del 118 e i Vigili del Fuoco Grave incidente nella notte tra martedì 19 e mercoledì 20 giugno, a mezzanotte e mezza.;1;1
1100;Paolo Superchi, trasportato in gravissime condizioni al Maggiore, è deceduto all'una di notte Gravissimo incidente verso mezzanotte in via Burla a Parma.;1;1
1101;L'incidente è avvenuto nel tardo pomeriggio del 19 giugno: sul posto l'elisoccorso e le ambulanze Grave incidente stradale nel tardo pomeriggio di martedì 19 giugno.;1;1
1102;Due auto, una Golf bianca e una Panda di color amaranto si sono scontrate frontalmente mentre stavano percorrendo la provinciale che collega Fidenza e Salsomaggiore, a poche centinaia di metri dal cartello di Salso.;1;0
1103;L'incidente è avvenuto alle ore 9 del 19 giugno: una Golf e una Panda si sono scontrate frontalmente, la Panda è finita nel campo di fianco alla provinciale.;1;1
1104;L'incidente è avvenuto alle 5.50: sul posto i Vigili del Fuoco e i soccorritori del 118 Un grave incidente stradale si è verificato nella notte tra sabato 16 e domenica 17 giugno ad Ozzano Taro, lungo la strada della Cisa.;1;1
1105;L'episodio è avvenuto poco prima delle 4 di notte: sul posto i poliziotti che hanno identificato e segnalato il giovane Ha danneggiato a calci e pugni le auto parcheggiate in via Saffi, in pieno centro a Parma.;1;0
1106;Un giovane, che stava cercando di sottrarsi ai controlli degli agenti in viale Vittoria, è stato centrato in pieno Stava scappando da un controllo degli agenti di polizia, è finito in strada ed è stato investito da un'auto.;1;1
1107;L'incidente si è verificato alle 15.30 di domenica 10 giugno Pauroso incidente nel pomeriggio di oggi, domenica 10 giugno in viale Vittoria a Parma.;1;1
1108;L'incidente si è verificato dopo le ore 20: sul posto le ambulanze e l'automedica Nelle prime ore della serata di mercoledì 6 giugno si è verificato un grave incidente stradale a San Secondo, in strada Carzeto.;1;1
1109;L'incidente è avvenuto in mattinata all'altezza dell'abitato di Polesine-Zibello Un camon si è ribaltato nella mattinata di oggi, 6 giugno, mentre strava percorrendo la strada provinciale per Cremona, all'altezza dell'abitato di Polesine Zibello.;1;1
1110;L'incidente si è verificato alle 23.30 del 5 giugno a Porporano Grave incidente nella tarda serata di ieri, 5 giugno a Porporano, in strada Argini.;1;1
1111;L'uomo ha riportato gravi danni al volto e si trova ricoverato nel reparto maxillo-facciale E' stato investito da un'auto mentre camminava lungo la strada provinciale per Salsomaggiore Terme.;1;1
1112;L'incidente è avvenuto in via Parma: un'auto ha investito un gruppo di persone, due donne e due bambini Nela mattinata di oggi, 4 giugno, una bambina di soli tre anni è stata investita da un'auto a Salsomaggiore Terme, in via Parma.;1;1
1113;L'uomo è stato recuperato dell'elicottero del Soccorso Alpino Nel primo pomeriggio di domenica 3 giugno, i tecnici del Corpo Nazionale Soccorso Alpino e Speleologico sono stati impegnati in un delicato intervento in aiuto di un uomo caduto dalla mountain bike e scivolato in una scarpata.;1;1
1114;L'incidente è avvenuto alle ore 11 del 2 giugno: sul posto i soccorritori del 118 Un grave incidente si è verificato nella mattinata del 2 giugno nella zona di Malandriano a Parma.;1;1
1115;L'alunna, appena scesa dall'auto che l'ha accompagnata a scuola, è stata investita da una seconda auto: trasportata al Pronto Soccorso E' scesa dall'auto che l'ha accompagnata alla scuola La Salle di via Berzioli a Parma ed è stata investita da un seconda auto, che stava sopraggiungendo proprio in quel momento.;1;1
1117;L'incidente è avvenuto alle ore 13 lungo la strada provinciale Golese nel Comune di Colorno Un'ambulanza della Pubblica Assistenza di Colorno, che stava trasportando dei pazienti, è uscita di strada mentre stava percorrendo la strada provinciale Golese ed è finita nel canale.;1;1
1118;Nel primo pomeriggio il conducente di una bici è stato soccorso e trasportato d'urgenza al Pronto Soccorso Grave incidente nel primo pomeriggio di domenica 27 maggio.;1;1
1119;L'incidente è avvenuto nel tardo pomeriggio del 26 maggio nella zona di Calestano Grave incidente nel tardo pomeriggio di oggi, sabato 26 maggio nella zona di Calestano.;1;1
1120;L'incidente è avvenuto nel tardo pomeriggio del 25 maggio: la piccola è stata trasportata con l'elisoccorso al Pronto Soccorso del Maggiore Grave incidente nel tardo pomeriggio del 25 maggio nel Comune di Neviano degli Arduini, in particolare all'altezza della frazione di Scurano.;1;1
1121;L'incidente si è verificato nella serata del 22 maggio alle ore 22.40 Grave incidente stradale nella serata di ieri, martedì 22 maggio a Parma in viale Fratti.;1;1
1122;L'episodio si è verificato nel tardo pomeriggio del 21 maggio Nel pomeriggio del 21 maggio un camion ha perso una delle lastre di cemento che stava trasportando: l'incidente è avvenuto nella periferia di Fidenza, in particolare a San Michele Campagna.;1;1
1123;Il conducente ha subito il ritiro della patente e la decurtazione di dieci punti Si è scontrato all'incrocio tra viale Basetti e Borgo Salnitrara con un'altra auto: un classico incidente per mancata precedenza.;1;1
1124;La moto si è schiantata contro la fiancata della Bmw ed ha sfondato il finestrino: terribile la scena che si è presentata ai soccorritori.;1;1
1125;L'incidente è avvenuto nel pomeriggio Nel pomeriggio di oggi, venerdì 18 maggio, si è verificato un grave incidente in via Azzali che ha coinvolto un'auto ed uno scooter: i due mezzi si sono scontrati.;1;1
1126;I Vigili del Fuoco hanno estratto i feriti dagli abitacoli dei veicoli: sul posto le ambulanze e l'automedica.;1;1
1127;L'incidente è avvenuto martedì sera lungo la statale della Cisa Si era ritrovata all'improvviso davanti una famigliola di cinghiali e non è riuscita ad evitarli.;1;0
1128;L'incidente è avvenuto alle 8.50 tra Parma e Fidenza Grave incidente nelle prime ore della mattinata di oggi, mercoledì 16 maggio.;1;1
1129;Lo scontro si è verificato poco dopo le ore 10 al chilometro 92 Nord Una grave incidente si è verificato nella mattinata di oggi, mercoledì 16 maggio, in autostrada A1, all'altezza del chilometro 92 Nord.;1;1
1130;L'ex dirigente del Parma è rimasto coinvolto in un incidente sulle colline parmensi: per lui solo qualche abrasione Luca Baraldi, ex dirigente del Parma ed attualmente consigliere delegato della Virtus e amministratore unico della Segafredo Zanetti Grandi Eventi, è stato coinvolto in un incidente stradale nel pomeriggio di sabato sulle colline parmensi.;1;1
1131;"Il 34enne Andrea Giavarini è stato investito mortalmente a San Secondo il 21 dicembre del 2016: ""Per veder riconosciuta un po’ di giustizia ad Andrea, che al momento è il primo ciclista in Italia ad essere morto - dopo essere stato tamponato - esclusivamente per colpa sua, i suoi cari dovranno rivivere di nuovo tutto il dramma in un’altra aula di tribunale"" Il 21 dicembre del 2016 verso le ore 22Andrea Giavarini, un 34enne di San Secondo Parmense è stato investito mortalmenteda un'auto mentre si trovava a bordo della sua bicicletta.";1;1
1132;L'incidente si è verificato alle 8 di mattina del 14 maggio: sul posto le ambulanze ed i Vigili del Fuoco Alle 8 di mattina di lunedì 14 maggio si è verificato un grave incidente, le cui cause devo ancora essere verificate.;1;1
1133;L'incidente si è verificato nel primo pomeriggio: sul posto tre mezzi dei Vigili del Fuoco, che hanno liberato i feriti dall'abitacolo, ambulanze e l'automedica Grave incidente nel primo pomeriggio di oggi, martedì 8 maggio, a Sant'Andrea Bagni di Medesano, lungo la strada provinciale 54 in via Claudio Abbado.;1;1
1134;L'incidente è avvenuto poco dopo le ore 11: soccorritori del 118 sul posto Grave incidente nella tarda mattinata di oggi, martedì 8 maggio, in via Spezia a Collecchio.;1;1
1135;L'incidente è avvenuto poco prima di mezzanotte Era quasi mezzanotte quando un'auto, per cause in corso di accertamento, si è ribaltata in via Spezia a Collecchio.;1;1
1136;L'incidente è avvenuto alle 7.45 del 7 maggio a Parma all'angolo con via Nuoro: ha riportato diversi traumi e si trova nell'area rossi del Pronto Soccorso Grave incidente nelle prime ore della mattinata di oggi, lunedì 7 aprile.;1;1
1137;L'incidente è avvenuto nel pomeriggio di domenica 6 maggio alle ore 15 E' caduto con la motocicletta mentre percorreva la stada statale della Cisa, nel pomeriggio di oggi, domenica 6 maggio verso le ore 15.;1;1
1138;L'incidente è avvenuto il 4 maggio: l'autobus stava per trasportare i bimbi dell'asilo in gita ma in quel momento era vuoto Un grave incidente si è verificato nella mattinata di ieri, 4 maggio, nei pressi di Borghetto di Noceto.;1;1
1139;L'incidente è avvenuto alle 21.30 del 4 maggio Due pedoni sono stati investiti nella serata di ieri, 4 maggio, mentre si trovavano in viale Toschi.;1;1
1140;L'incidente è avvenuto alle ore 23 del 4 maggio: sul posto i soccorritori del 118 Grave incidente stradale nella serata di ieri, 4 maggio, a Collecchio, in via Spezia.;1;1
1141;L'incidente si è verificato poco dopo le ore 13 a Casale: sul posto le ambulanze e i Vigili del Fuoco.;1;1
1142;E' successo a Langhirano, in viale Fratti: la padrona di casa pensava ci fossero i ladri.;1;1
1143;Il ciclista è caduto ed ha battuto la schiena Stava percorrendo in bicicletta i sentieri di Tabiano Castello quando all'improvviso è caduto ed ha battuto la schiena.;1;1
1144;L'incidente è avvenuto alle 7.30 del 30 aprile Un secondo incidente, che ha coinvolto una bicicletta, si è verificato nella mattinata di oggi, lunedì 30 aprile.;1;1
1145;L'incidente è avvenuto verso le 8 di lunedì 30 aprile: sul posto i soccorritori del 118 e gli agenti della Municipale Un grave incidente si è verificato nella mattinata di oggi, lunedì 30 aprile, nella zona della Crocetta a Parma.;1;1
1146;L'incidente è avvenuto nel pomeriggio di oggi, 28 aprile Grave incidente nel pomeriggio di oggi, sabato 28 aprile.;1;1
1147;L'incidente è avvenuto nella serata del 26 aprile alle ore 21 Grave incidente nella serata di ieri.;1;1
1148;E' successo vicino all'abitato di Santa Margherita, sulle colline di Fidenza: l'uomo è in Rianimazione Si è accasciato al suolo dopo essere stato colpito da un infarto ma è stato rianimato da un compagno di viaggio: gli altri hanno agevolato l'arrivo dei soccorsi.;1;1
1149;L'incidente si è verificato nella mattinata del 25 aprile tra Parma e Fidenza Grave incidente nella mattinata di oggi, mercoledì 25 aprile sull'autostrada A1 tra Parma e Fidenza, nei pressi del bivio per l'A15.;1;1
1150;L'episodio si è verificato nel pomeriggio del 25 aprile in via XXIV Maggio a Fidenza Grave incidente nel pomeriggio del 25 aprile a Fidenza, in via XXIV Maggio.;1;1
1151;L'incidente è avvenuto poco prima delle ore 14 in via Paglia Artusi: sul posto le ambulanze e la Polizia Municipale Si è schiantato con la sua moto contro il muretto di un'abitazione in via Paglia Artusi a Trecasali.;1;1
1152;La Delta integrale sulla quale stava viaggiando insieme ad un amico è uscita di strada all'altezza del Rio Piolo Tragico pomeriggio in provincia di Parma.;1;1
1153;Luigi Bertoletti, operaio alla Wittur di Colorno, è morto sul colpo per le gravissime ferite riportate Tragico incidente nel pomeriggio di ieri.;1;1
1154;L'incidente è avvenuto verso mezzanotte in corrispondenza dell'entrata vicino al Dadaumpa: sul posto i soccorritori del 118, che hanno trasportato i 4 al Pronto Soccorso Grave incidente nella notte tra sabato 21 e domenica 22 aprile.;1;1
1155;Ermes Cavalli, 53 anni, stava effettuando alcuni lavori nel giardino dei vicini a Tracersetolo quando la struttura è caduta e l'ha colpito alla testa Tragico incidente nel pomeriggio di ieri, sabato 21 aprile, a Traversetolo, all'altezza delle Curve del Masone.;1;1
1156;L'incidente è avvenuto nel pomeriggio di oggi, 19 aprile: sul posto l'eliambulanza di Pavullo, la Pubblica Assistenza di Langhirano, i carabinieri e i Vigili del Fuoco Un grave incidente si è verificato nel pomeriggio di oggi, giovedì 19 aprile, a Quinzano di Sopra, una frazione del Comune di Langhirano.;1;1
1157;L'incidente è avvenuto alle 6.20 di mattina del 17 aprile Grave incidente nelle prime ore della mattinata di oggi, martedì 17 aprile.;1;1
1158;La conducente della Nissan Micra, che è finita nel canale alle 4 di notte di domenica 15 aprile, era alla guida con un tasso due volte oltre il limite Ungrave incidente si è verificato nella notte tra sabato 14 e domenica 15 aprile, lungo la strada che collega Pilastro e Corcagnano.;1;1
1159;L'incidente è avvenuto alle 8.20 del 16 aprile Grave incidente nella mattinata di oggi, lunedì 16 aprile a San Polo di Torirle.;1;1
1160;L'incidente è avvenuto alle tre di notte: sul posto ambulanze e Vigili del Fuoco Grave incidente nella notte tra sabato 14 e domenica 15 aprile a Pilastro, nel Comune di Langhirano.;1;1
1161;Nella notte tra il 13 ed il 14 aprile alcune persone sono state intossicate mentre si trovavano in un'abitazione nel comune in provincia di Parma Alcune persone sono state intossicate dal monossido di carbonio mentre si trovavano in un'abitazione a Bore, in provincia di Parma.;1;1
1162;E' stato trasferito da Rianimazione a Pediatria Le condizioni di salute del bimboinvestito da un'auto, davanti alla sua abitazione in via Battilocchi, 33 a Marzolara, nel Comune di Calestano, sono leggermente migliorate.;1;1
1163;Il grave incidente è avvenuto alle ore 11 del 13 aprile in strada Sottargine Borghetta: l'elisoccorso lo ha trasportato d'urgenza al Pronto Soccorso Grave incidente stradale nella mattinata di oggi, venerdì 13 aprile.;1;1
1164;Il piccolo stava cercando di raggiungere la sorella, appena scesa dallo scuolabus: la mattina del 13 aprile è in condizioni stabili in Rianimazione ed in prognosi riservata Sono stabili le condizioni del bambino di tre anni travolto ieri pomeriggio da un'auto, mentre si trovava davanti alla sua abitazione in via Battilocchi, 33 a Calestano.La prognosi rimane riservata ed il piccolo si trova ancora ricoverato nel reparto di Rianimazionedell'Ospedale Maggiore di Parma, in condizioni giudicate critiche dai medici che lo hanno in cura.;1;1
